create_session-1, 0.3496715808287263, 0.4086702710483223, 0.33336514700204134, 0.3216341829393059, 0.1567234080284834, 0.2534652368631214, 0.15547402994707227, 0.3276428170502186, 0.1608193761203438, 0.16407110798172653
create_session-10, 0.15428594290278852, 0.18568746303208172, 0.15991763514466584, 0.15327752800658345, 0.16247296705842018, 0.16047746501863003, 0.1720647569745779, 0.14449207205325365, 0.1527396880555898, 0.13734518201090395
create_session-100, 0.1591324401088059, 0.16031220206059515, 0.15851080720312893, 0.1609401770401746, 0.15392888593487442, 0.14693839312531054, 0.14155124104581773, 0.1441448328550905, 0.1699607849586755, 0.14565507206134498
create_session-1000, 0.14894854184240103, 0.154058804968372, 0.15270974300801754, 0.15441353782080114, 0.15521520283073187, 0.15512152086012065, 0.1579934551846236, 0.1539908500853926, 0.15989142702892423, 0.23029607604257762
create_session-10000, 0.302617359906435, 0.2619203059002757, 0.27028216188773513, 0.26652537798509, 0.32891041110269725, 0.2774843431543559, 0.27706878795288503, 0.26449357997626066, 0.27937104599550366, 0.26987971109338105
create_session-100000, 0.8192245289683342, 0.7578242609743029, 0.7507147800642997, 0.7688488459680229, 0.7566992708016187, 0.7417115338612348, 0.7556141640525311, 0.7373212641105056, 0.7483614389784634, 0.7488320041447878
join_session-1, 0.15472472086548805, 0.16172571294009686, 0.168698983034119, 0.15576400281861424, 0.14354706299491227, 0.1630686630960554, 0.15267097088508308, 0.15036249300464988, 0.14621538296341896, 0.15230665099807084
join_session-10, 0.16250515705905855, 0.15741579188033938, 0.15999538893811405, 0.148957088124007, 0.15167994797229767, 0.17216527205891907, 0.14773381687700748, 0.15297809592448175, 0.1530119578819722, 0.15574870398268104
join_session-100, 0.15308267902582884, 0.15908804000355303, 0.15857528615742922, 0.1626987629570067, 0.16143827489577234, 0.1564977429807186, 0.1713931909762323, 0.15134068415500224, 0.16197770601138473, 0.14950144896283746
join_session-1000, 0.16446616500616074, 0.1552986369933933, 0.16904794611036777, 0.1556685569230467, 0.16827223892323673, 0.159637721022591, 0.16326821083202958, 0.16300417506136, 0.16008675703778863, 0.4718911808449775
join_session-10000, 0.16680106101557612, 0.15660386788658798, 0.1615257749799639, 0.4809109279885888, 0.242797268088907, 0.15660651284269989, 0.16201427299529314, 0.15606281301006675, 0.15503760613501072, 0.1516523479949683
join_session-100000, 0.16909829806536436, 0.160797914955765, 0.1615084030199796, 0.16355033009313047, 0.1714159029070288, 0.1616632470395416, 0.17162051983177662, 0.16021745698526502, 0.1664313420187682, 0.1572570400312543
