name,mean,median,variance,std_dev,min,max,range
docker_send_data-1,0.011188139952719212,0.01389543991535902,1.2153904886102322e-06,0.0011024474992534711,0.010171799920499325,0.01389543991535902,0.0037236399948596954
docker_send_data-10,0.011168164666742086,0.010995578020811081,1.1381168170288437e-06,0.001066825579478128,0.010440535843372345,0.013614004477858543,0.0031734686344861984
docker_send_data-100,0.012020253762602805,0.011042659170925617,4.52934239953507e-06,0.002128225175947101,0.010295812040567398,0.017376115545630455,0.007080303505063057
docker_send_data-1000,0.011224907636642457,0.012818647548556328,5.403182381865518e-07,0.0007350634246012733,0.01043082494288683,0.012818647548556328,0.0023878226056694984
docker_send_data-10000,0.013419320434331894,0.01140251662582159,6.132157389614755e-06,0.002476319323030605,0.01140251662582159,0.019449230283498764,0.008046713657677174
docker_send_data-100000,0.023902247473597527,0.021886073984205723,1.4263719204081793e-05,0.0037767339334512026,0.01958639547228813,0.03389033395797014,0.01430393848568201
docker_send_data-1000000,0.11685838205739855,0.1121878083795309,0.0013926258689898187,0.03731790279463489,0.08348129596561193,0.21357866283506155,0.13009736686944962
docker_send_data-10000000,0.9929061672650278,0.9799380386248231,0.046096939609717585,0.21470197858826914,0.8831154126673937,1.6310298899188638,0.7479144772514701
docker_send_data-100000000,10.13922015875578,9.871910064481199,4.322737028462923,2.079119291542196,8.82602262031287,16.114801418967545,7.2887787986546755
docker_recv_data-1,0.010954074189066887,0.010726502165198326,2.2950072278239696e-07,0.0004790623370527023,0.010503556579351425,0.01226880494505167,0.001765248365700245
docker_recv_data-10,0.01168849915266037,0.010617819614708424,4.670339366069157e-06,0.002161096797015154,0.01047296728938818,0.01745721884071827,0.00698425155133009
docker_recv_data-100,0.010967933293431997,0.01122130174189806,2.666459014030124e-07,0.0005163776732228189,0.010508216917514801,0.01223620492964983,0.0017279880121350288
docker_recv_data-1000,0.010917031113058329,0.010568949393928051,1.9724931285208281e-07,0.0004441275862317976,0.010511968284845352,0.011881176382303238,0.0013692080974578857
docker_recv_data-10000,0.011828773003071547,0.01157366018742323,1.9221268969788105e-07,0.0004384206766313389,0.011505129747092724,0.012881169095635414,0.0013760393485426903
docker_recv_data-100000,0.02586208749562502,0.027790410444140434,5.759559459204456e-06,0.0023999082189126433,0.02135892305523157,0.029082789085805416,0.007723866030573845
docker_recv_data-1000000,0.11101756673306226,0.11377648264169693,1.5569972772470248e-05,0.00394588048127034,0.10479217767715454,0.11838456243276596,0.01359238475561142
docker_recv_data-10000000,1.1316198765300214,1.3079241970553994,0.004110899697392292,0.06411629821965935,1.0858320705592632,1.3079241970553994,0.2220921264961362
docker_recv_data-100000000,12.992033595778048,12.431339175440371,1.0723440308956596,1.0355404535292958,12.158172208815813,14.858632332645357,2.7004601238295436
