name, mean, median, variance, std_dev, min, max, range
get_var_flag-1, 0.035688691200002155, 0.03642944899999634, 9.524336999742149e-07, 0.0009759270976739066, 0.033616771999987805, 0.03680572800001869, 0.0031889560000308848
get_var_flag-10, 0.03577600900000277, 0.03755767100000185, 2.275481377994056e-06, 0.0015084698797105814, 0.033531167999996114, 0.03755767100000185, 0.004026503000005732
get_var_flag-100, 0.035913707999998226, 0.036641688000003114, 3.944225498299146e-07, 0.0006280306917897521, 0.0349786090000066, 0.0368635369999879, 0.0018849279999813007
get_var_flag-1000, 0.035000833399999466, 0.03489777299998309, 2.0603353436856172e-06, 0.00143538682719524, 0.03319177500000592, 0.037058189000021, 0.0038664140000150837
get_var_flag-10000, 0.03524993770000719, 0.03607461600000761, 1.0361924842734993e-06, 0.0010179354027999514, 0.03346190800002091, 0.03641939600001365, 0.002957487999992736
get_var_flag-100000, 0.03558655150000618, 0.03431419099999289, 8.745993676439537e-07, 0.0009352001751731839, 0.03431419099999289, 0.03731765300000234, 0.003003462000009449
get_var_flag-1000000, 3.6733121933999966, 3.813727739000001, 0.006233852261380063, 0.07895474818768067, 3.591982059000003, 3.8356041600000026, 0.2436221009999997
get_var_size-1, 0.034824184800004335, 0.033836489999998776, 7.648837435777889e-07, 0.0008745763223285826, 0.033836489999998776, 0.03599324499998602, 0.0021567549999872426
get_var_size-10, 0.035762178900006346, 0.035435311000014735, 1.4601563111811918e-06, 0.0012083692776553002, 0.03340479100000948, 0.037558205000038924, 0.004153414000029443
get_var_size-100, 0.034766672199992854, 0.036162255000022014, 1.5297641895109785e-06, 0.0012368363632716249, 0.033127890000002935, 0.03631915399995478, 0.0031912639999518433
get_var_size-1000, 0.03516474019999123, 0.03525736799997503, 6.703482462628852e-07, 0.0008187479748145244, 0.03376765799998793, 0.03674650499999643, 0.0029788470000085
get_var_size-10000, 0.03563586089999262, 0.035959153999954196, 4.357460888246547e-07, 0.0006601106640743313, 0.034130534000041735, 0.0365620350000313, 0.0024315009999895665
get_var_size-100000, 0.03479762560001518, 0.034298124000031294, 1.238645109484024e-06, 0.001112944342491584, 0.03332969800004548, 0.03659230400000979, 0.0032626059999643076
get_var_size-1000000, 3.657037443799993, 3.6169185830000288, 0.0023253700244987804, 0.048222090627623976, 3.6079613989999757, 3.780207862999987, 0.1722464640000112
end_session-1, 0.0359013009000023, 0.035090023000009296, 4.6989765664231854e-07, 0.0006854908144113374, 0.03508970500001851, 0.03719387099999949, 0.002104165999980978
end_session-10, 0.03600295669999696, 0.03574665799999366, 1.160893888762936e-06, 0.001077447858953247, 0.033706851000033566, 0.03808715900004245, 0.004380308000008881
end_session-100, 0.03563789680000014, 0.03444560799999863, 3.9038025196022407e-07, 0.0006248041708889466, 0.03444560799999863, 0.03647713999998814, 0.002031531999989511
end_session-1000, 0.035616204899991996, 0.03701466000001119, 1.2105057194925496e-06, 0.0011002298484828294, 0.033345929000006436, 0.03701466000001119, 0.0036687310000047546
end_session-10000, 0.03662439750000317, 0.03808669400001463, 9.996082386347243e-07, 0.0009998041001289823, 0.034953420000022106, 0.03808669400001463, 0.003133273999992525
end_session-100000, 0.04701228760001186, 0.04555324200003952, 1.2868605049830042e-06, 0.0011343987416173398, 0.04542322699995793, 0.04850782400001208, 0.0030845970000541456
end_session-1000000, 0.1494584110000119, 0.14930357800000138, 3.520053149801025e-05, 0.005933003581493125, 0.14306483299998263, 0.16425299499996981, 0.021188161999987187
send_data-1, 0.03605356359999519, 0.03604134300002215, 7.487693517644889e-07, 0.0008653145969903021, 0.03489216700000952, 0.037885382000013124, 0.0029932150000036017
send_data-10, 0.03559996109999588, 0.03793942700002617, 1.095720345884193e-06, 0.001046766614811627, 0.03389743200000339, 0.03793942700002617, 0.00404199500002278
send_data-100, 0.03579910249999898, 0.037042100999997274, 5.79397939547763e-07, 0.0007611819359047894, 0.0349153509999951, 0.037042100999997274, 0.0021267500000021755
send_data-1000, 0.03595865469999353, 0.035718871000028685, 1.043864071120692e-06, 0.0010216966629683646, 0.03423665999997638, 0.03786213000000771, 0.003625470000031328
send_data-10000, 0.03655742320000286, 0.03633018400000765, 5.713625837341328e-07, 0.0007558852980010478, 0.03462564299996984, 0.03731737499998644, 0.0026917320000166
send_data-100000, 0.040329260500004696, 0.03816183300000375, 1.5794667614654045e-06, 0.00125676838019796, 0.03816183300000375, 0.042586850000020604, 0.004425017000016851
send_data-1000000, 0.10337055590001114, 0.08995491000001721, 0.0005024812260564988, 0.02241609301498588, 0.08995491000001721, 0.1690709599999991, 0.0791160499999819
recv_data-1, 0.035519355700006375, 0.03564210600001161, 1.1627391210050793e-06, 0.001078303816651448, 0.03364829899999222, 0.03671582600003376, 0.0030675270000415367
recv_data-10, 0.0361879818000034, 0.036043914999993376, 6.884331852616023e-07, 0.0008297187386467792, 0.034464677000016763, 0.03752549899996893, 0.003060821999952168
recv_data-100, 0.03539916359999325, 0.034985209000012674, 5.012447322247205e-07, 0.0007079863926833061, 0.03377594599999156, 0.03636031099995307, 0.002584364999961508
recv_data-1000, 0.036166697200008, 0.0368251069999701, 7.908586821930573e-07, 0.0008893023570153501, 0.03507634700002882, 0.03800151199999391, 0.002925164999965091
recv_data-10000, 0.03572796240000571, 0.034534599999972215, 1.7263631127935988e-06, 0.0013139113793531126, 0.03376539399999956, 0.037702061000004505, 0.003936667000004945
recv_data-100000, 0.0397656336999944, 0.04023800499999197, 1.0634374669106185e-06, 0.0010312310443885107, 0.03784320300002264, 0.04103706399996554, 0.003193860999942899
recv_data-1000000, 0.06945960810000429, 0.06974366600002213, 1.156571916685375e-06, 0.0010754403361811268, 0.0676933329999656, 0.07146105500004296, 0.003767722000077356
