create_session-1, 0.06325506799998948, 0.03634407399999873, 0.03511557299998458, 0.03399274899993543, 0.03373731800002133, 0.03575311199983844, 0.033763358000214794, 0.036759286000005886, 0.03669380199994521, 0.03538037999987864
create_session-10, 0.03647218600008273, 0.03499063700019178, 0.03537518200005252, 0.03625984700011031, 0.0357070059999387, 0.036418675000049916, 0.03627581699993243, 0.03580179400000816, 0.03666917700002159, 0.03411648300016168
create_session-100, 0.03613499999983105, 0.03781778799998392, 0.03600208200009547, 0.034894836999910694, 0.03648099300016838, 0.03571797599988713, 0.0352686310000081, 0.0368631420001293, 0.03565903499998058, 0.03541199100004633
create_session-1000, 0.03749969000000419, 0.03732298600016293, 0.03423081699997965, 0.036476644000003944, 0.037196008000137226, 0.034333400999912556, 0.037244630000031975, 0.034742370999993, 0.03715966999993725, 0.03689903899999081
create_session-10000, 0.04423837099989214, 0.04285330399989107, 0.04267272500010222, 0.04243660100019042, 0.04505389600012677, 0.044376480999972046, 0.04400187700002789, 0.04467763799993918, 0.044453566000129285, 0.04351247499994315
create_session-100000, 0.12952591199996277, 0.12078888999985793, 0.11953195400019467, 0.11979773400003069, 0.1198047889999998, 0.11702074999993783, 0.12117178099992998, 0.11797572400018908, 0.11127041899999313, 0.10910992200001601
create_session-1000000, 1.0383066499998677, 0.9925871020000159, 1.0116012409998802, 0.9965900990000591, 1.0063968999997996, 0.9971577179999258, 1.0006398900000022, 1.012592487999882, 1.0349343610000687, 1.0026246109998738
join_session-1, 0.03602881400001934, 0.034828825999966284, 0.033259552999879816, 0.033804197000108616, 0.03445133600007466, 0.03631050400008462, 0.03591400799996336, 0.036269036000021515, 0.03573853800003235, 0.03453854899998987
join_session-10, 0.034247041000071476, 0.035317725999902905, 0.036057168000070305, 0.03673773700006677, 0.03605753800002276, 0.0360615649999545, 0.0354272019999371, 0.03612138900007267, 0.035080408999874635, 0.03645040899982632
join_session-100, 0.03405022100014321, 0.03485578599998007, 0.03619699099999707, 0.03753402699999242, 0.037026841999932, 0.03684004100000493, 0.03565454099998533, 0.03634085099997719, 0.03613972300013302, 0.036464994999960254
